5.029.001.999,unstable,5.29.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.29.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.29.1.tar.xz,,
5.029.000.999,unstable,5.29.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.29.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.29.0.tar.xz,,
5.028.003.999,stable,5.28.3,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.3.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.3.tar.xz,latest,
5.028.003.001,testing,5.28.3-RC1,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.3-RC1.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.3-RC1.tar.xz,,
5.028.002.999,stable,5.28.2,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.2.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.2.tar.xz,,
5.028.002.001,testing,5.28.2-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.2-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.2-RC1.tar.xz,,
5.028.001.999,stable,5.28.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.1.tar.xz,,
5.028.001.001,testing,5.28.1-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.1-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.28.1-RC1.tar.xz,,
5.028.000.999,stable,5.28.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0.tar.xz,,
5.028.000.004,testing,5.28.0-RC4,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC4.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC4.tar.xz,,
5.028.000.003,testing,5.28.0-RC3,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC3.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC3.tar.xz,,
5.028.000.002,testing,5.28.0-RC2,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC2.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC2.tar.xz,,
5.028.000.001,testing,5.28.0-RC1,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC1.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.28.0-RC1.tar.xz,,
5.027.011.999,unstable,5.27.11,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.27.11.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.27.11.tar.xz,,
5.027.010.999,unstable,5.27.10,https://cpan.metacpan.org/authors/id/T/TO/TODDR/perl-5.27.10.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TODDR/perl-5.27.10.tar.xz,,
5.027.009.999,unstable,5.27.9,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.27.9.tar.gz,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.27.9.tar.xz,,
5.027.008.999,unstable,5.27.8,https://cpan.metacpan.org/authors/id/A/AB/ABIGAIL/perl-5.27.8.tar.gz,https://cpan.metacpan.org/authors/id/A/AB/ABIGAIL/perl-5.27.8.tar.xz,,
5.027.007.999,unstable,5.27.7,https://cpan.metacpan.org/authors/id/B/BI/BINGOS/perl-5.27.7.tar.gz,https://cpan.metacpan.org/authors/id/B/BI/BINGOS/perl-5.27.7.tar.xz,,
5.027.006.999,unstable,5.27.6,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.27.6.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.27.6.tar.xz,,
5.027.005.999,unstable,5.27.5,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.27.5.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.27.5.tar.xz,,
5.027.004.999,unstable,5.27.4,https://cpan.metacpan.org/authors/id/G/GE/GENEHACK/perl-5.27.4.tar.gz,https://cpan.metacpan.org/authors/id/G/GE/GENEHACK/perl-5.27.4.tar.xz,,
